2025-07-27 22:29:19.137 [main] INFO  [8ea70baf-3d6a-4e14-864e-068c4294731b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.278 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.279 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.280 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.281 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.286 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:31:16.287 [main] INFO  [8b99e8e5-b7df-456d-b754-df50f750d673] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
