2025-07-26 13:48:35.064 [main] INFO  [6e0c013c-d805-4336-9116-69f6dcefedda] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.493 [main] INFO  [fc78b81f-1a13-46c3-8ec6-9cae53b1ae72] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.493 [main] INFO  [fc78b81f-1a13-46c3-8ec6-9cae53b1ae72] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 17:02:11.494 [main] INFO  [ef87b804-6db2-40cd-ad61-6256cbd8e3c8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.494 [main] INFO  [ef87b804-6db2-40cd-ad61-6256cbd8e3c8] d.m.r.core.engine.config.RulesEngine - Executing 2 rules/rule groups
2025-07-26 17:02:11.494 [main] INFO  [ef87b804-6db2-40cd-ad61-6256cbd8e3c8] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 17:02:11.494 [main] INFO  [400afaee-de4c-44fe-9fb9-aa9303fe3d8f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.495 [main] INFO  [400afaee-de4c-44fe-9fb9-aa9303fe3d8f] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.495 [main] INFO  [400afaee-de4c-44fe-9fb9-aa9303fe3d8f] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 17:02:11.495 [main] INFO  [38070567-98e3-4f0a-9de2-b2be01f26ee0] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.495 [main] INFO  [38070567-98e3-4f0a-9de2-b2be01f26ee0] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 17:02:11.495 [main] INFO  [38070567-98e3-4f0a-9de2-b2be01f26ee0] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to true in 0.00ms
2025-07-26 17:02:11.496 [main] INFO  [f00e17de-6308-42e8-99f9-0e2b2f4ea53f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.496 [main] INFO  [f00e17de-6308-42e8-99f9-0e2b2f4ea53f] d.m.r.core.engine.config.RulesEngine - No rule groups provided for execution
2025-07-26 17:02:11.496 [main] INFO  [e1def841-82c5-4cbc-8f56-ab9b6690c33a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.497 [main] INFO  [e1def841-82c5-4cbc-8f56-ab9b6690c33a] d.m.r.core.engine.config.RulesEngine - Executing 1 rule groups
2025-07-26 17:02:11.497 [main] INFO  [e1def841-82c5-4cbc-8f56-ab9b6690c33a] d.m.r.core.engine.config.RulesEngine - Rule group matched: Credit Check
2025-07-26 17:02:11.497 [main] INFO  [618a159d-f976-4d39-8c2b-bf436dc8eaa0] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.497 [main] INFO  [618a159d-f976-4d39-8c2b-bf436dc8eaa0] d.m.r.core.engine.config.RulesEngine - Executing 1 rule groups
2025-07-26 17:02:11.497 [main] INFO  [618a159d-f976-4d39-8c2b-bf436dc8eaa0] d.m.r.core.engine.config.RulesEngine - No rule groups matched
2025-07-26 17:02:11.498 [main] INFO  [71312553-2801-4463-a09d-c232c6039408] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.498 [main] INFO  [71312553-2801-4463-a09d-c232c6039408] d.m.r.core.engine.config.RulesEngine - Executing 2 rules
2025-07-26 17:02:11.498 [main] INFO  [71312553-2801-4463-a09d-c232c6039408] d.m.r.core.engine.config.RulesEngine - Rule matched: Income Rule
2025-07-26 17:02:11.498 [main] INFO  [ec836f87-5511-4320-b94b-08a4db31f2f7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.499 [main] INFO  [ec836f87-5511-4320-b94b-08a4db31f2f7] d.m.r.core.engine.config.RulesEngine - No rule groups provided for execution
2025-07-26 17:02:11.499 [main] INFO  [b46c2d44-cc8c-4b9a-8b2d-6c36142f6a7a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.499 [main] INFO  [b46c2d44-cc8c-4b9a-8b2d-6c36142f6a7a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 17:02:11.499 [main] INFO  [b46c2d44-cc8c-4b9a-8b2d-6c36142f6a7a] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to false in 0.00ms
2025-07-26 17:02:11.500 [main] INFO  [90ee1767-3587-4ec5-9a6e-1b473e65e4a2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.500 [main] INFO  [90ee1767-3587-4ec5-9a6e-1b473e65e4a2] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 17:02:11.500 [main] INFO  [90ee1767-3587-4ec5-9a6e-1b473e65e4a2] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to true in 0.00ms
2025-07-26 17:02:11.501 [main] INFO  [e1bed010-7bf8-419f-af22-a031d325ee9a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.501 [main] INFO  [e1bed010-7bf8-419f-af22-a031d325ee9a] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 17:02:11.501 [main] INFO  [e1bed010-7bf8-419f-af22-a031d325ee9a] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.501 [main] INFO  [e1bed010-7bf8-419f-af22-a031d325ee9a] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 17:02:11.501 [main] INFO  [63aa47eb-19ee-4d51-b1cd-cf64164af260] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.501 [main] INFO  [63aa47eb-19ee-4d51-b1cd-cf64164af260] d.m.r.core.engine.config.RulesEngine - Executing rules for category: nonExistentCategory
2025-07-26 17:02:11.501 [main] INFO  [63aa47eb-19ee-4d51-b1cd-cf64164af260] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 17:02:11.502 [main] INFO  [d5c0b498-f063-4f44-913d-bf3829309c2c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.502 [main] INFO  [d5c0b498-f063-4f44-913d-bf3829309c2c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Invalid Rule
2025-07-26 17:02:11.502 [main] WARN  [d5c0b498-f063-4f44-913d-bf3829309c2c] d.m.r.core.engine.config.RulesEngine - Missing parameters for rule 'Invalid Rule': [nonExistentVariable]
2025-07-26 17:02:11.502 [main] INFO  [4687113c-47e3-4422-8ca8-915574abcb8b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.503 [main] INFO  [4687113c-47e3-4422-8ca8-915574abcb8b] d.m.r.core.engine.config.RulesEngine - Executing rules for category: demographic
2025-07-26 17:02:11.503 [main] INFO  [4687113c-47e3-4422-8ca8-915574abcb8b] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 17:02:11.503 [main] INFO  [4687113c-47e3-4422-8ca8-915574abcb8b] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 17:02:11.503 [main] INFO  [4687113c-47e3-4422-8ca8-915574abcb8b] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 17:02:11.503 [main] INFO  [44576701-ccd3-4b91-865a-3fe2fe0dadb9] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.503 [main] INFO  [44576701-ccd3-4b91-865a-3fe2fe0dadb9] d.m.r.core.engine.config.RulesEngine - No rule provided for execution
2025-07-26 17:02:11.504 [main] INFO  [9846d7cb-981c-444b-9ec1-8ebba9427636] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.504 [main] INFO  [9846d7cb-981c-444b-9ec1-8ebba9427636] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 17:02:11.504 [main] INFO  [bb51d7e4-d9ba-4d04-90de-591a0ed2c852] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.504 [main] INFO  [bb51d7e4-d9ba-4d04-90de-591a0ed2c852] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 17:02:11.633 [main] INFO  [133bcc3d-0c3f-403c-affc-ff368a5405b7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.636 [main] INFO  [3a1463ef-f4cb-492d-b933-653ac9df22fb] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.638 [main] INFO  [35dae777-c185-4620-935f-3fd8b1a1f75e] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.639 [main] INFO  [b7c406e1-a456-4983-94b9-53707cacca9a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.640 [main] INFO  [a48be297-f300-4e0f-ab16-ead0afa41054] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.645 [main] INFO  [2aba70cb-5eaf-4334-b867-448b1c82ce4a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 17:02:11.646 [main] INFO  [2aba70cb-5eaf-4334-b867-448b1c82ce4a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Invalid Rule
2025-07-26 17:02:11.646 [main] WARN  [2aba70cb-5eaf-4334-b867-448b1c82ce4a] d.m.r.core.engine.config.RulesEngine - Error evaluating rule 'Invalid Rule': EL1008E: Property or field 'nonExistentProperty' cannot be found on object of type 'dev.mars.rulesengine.core.service.error.ErrorHandlingTest$TestCustomer' - maybe not public or not valid?
org.springframework.expression.spel.SpelEvaluationException: EL1008E: Property or field 'nonExistentProperty' cannot be found on object of type 'dev.mars.rulesengine.core.service.error.ErrorHandlingTest$TestCustomer' - maybe not public or not valid?
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.PropertyOrFieldReference.readProperty(PropertyOrFieldReference.java:223)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.PropertyOrFieldReference.getValueInternal(PropertyOrFieldReference.java:106)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.PropertyOrFieldReference.access$000(PropertyOrFieldReference.java:53)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.PropertyOrFieldReference$AccessorLValue.getValue(PropertyOrFieldReference.java:412)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.CompoundExpression.getValueInternal(CompoundExpression.java:93)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.OpEQ.getValueInternal(OpEQ.java:42)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.OpEQ.getValueInternal(OpEQ.java:32)
	at spring.expression@5.3.30/org.springframework.expression.spel.ast.SpelNodeImpl.getTypedValue(SpelNodeImpl.java:119)
	at spring.expression@5.3.30/org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:309)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.engine.config.RulesEngine.executeRule(RulesEngine.java:175)
	at dev.mars.rulesengine.core@1.0-SNAPSHOT/dev.mars.rulesengine.core.service.error.ErrorHandlingTest.testIntegratedErrorHandlingInRulesEngine(ErrorHandlingTest.java:175)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:728)
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131)
	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:156)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:147)
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:86)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(InterceptingExecutableInvoker.java:103)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.lambda$invoke$0(InterceptingExecutableInvoker.java:93)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45)
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:92)
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:86)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$7(TestMethodTestDescriptor.java:218)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:214)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:139)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:69)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:151)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1597)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:198)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:169)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:93)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:58)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:141)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:57)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:103)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:85)
	at org.junit.platform.launcher.core.DelegatingLauncher.execute(DelegatingLauncher.java:47)
	at org.apache.maven.surefire.junitplatform.LazyLauncher.execute(LazyLauncher.java:56)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.execute(JUnitPlatformProvider.java:184)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invokeAllTests(JUnitPlatformProvider.java:148)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invoke(JUnitPlatformProvider.java:122)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385)
	at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162)
	at org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)
2025-07-26 17:02:11.648 [main] INFO  [2aba70cb-5eaf-4334-b867-448b1c82ce4a] d.m.r.core.engine.config.RulesEngine - Attempting error recovery for rule 'Invalid Rule' using strategy: default
2025-07-26 17:02:11.648 [main] INFO  [2aba70cb-5eaf-4334-b867-448b1c82ce4a] d.m.r.core.engine.config.RulesEngine - Error recovery successful for rule 'Invalid Rule' using strategy: default
2025-07-26 17:02:11.649 [main] INFO  [75773dc8-b325-44dc-81b1-762f2a848935] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
