2025-07-27 21:54:49.242 [main] INFO  [7b2bb83f-5a13-4d8e-9a47-4544df693e3c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.execute(JUnitPlatformProvider.java:184)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invokeAllTests(JUnitPlatformProvider.java:148)
	at org.apache.maven.surefire.junitplatform.JUnitPlatformProvider.invoke(JUnitPlatformProvider.java:122)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:385)
	at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:162)
	at org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:507)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:495)
2025-07-27 22:28:00.809 [main] INFO  [33d61959-11f7-4341-a69b-cc0a7af576e5] d.m.r.core.engine.config.RulesEngine - Attempting error recovery for rule 'Error Rule' using strategy: default
2025-07-27 22:28:00.810 [main] INFO  [33d61959-11f7-4341-a69b-cc0a7af576e5] d.m.r.core.engine.config.RulesEngine - Error recovery successful for rule 'Error Rule' using strategy: default
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-27 22:28:00.811 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-27 22:28:00.812 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-27 22:28:00.812 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-27 22:28:00.812 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: History Test Rule
2025-07-27 22:28:00.812 [main] INFO  [cc12d99b-7ea4-476e-a0fb-989c6afed79d] d.m.r.core.engine.config.RulesEngine - Rule 'History Test Rule' evaluated to true in 0.00ms
2025-07-27 22:28:00.813 [main] INFO  [c34a083f-82a5-47b5-8c9a-33cb0a215577] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.817 [main] INFO  [8ce9104f-4d7f-40a8-9268-f10a898f4116] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.822 [main] INFO  [8ce9104f-4d7f-40a8-9268-f10a898f4116] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.822 [main] INFO  [8ce9104f-4d7f-40a8-9268-f10a898f4116] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.822 [main] INFO  [8ce9104f-4d7f-40a8-9268-f10a898f4116] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.823 [main] INFO  [8ce9104f-4d7f-40a8-9268-f10a898f4116] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.824 [main] INFO  [f5f3688a-61e8-4042-92bd-e9c81b8f81f0] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.824 [main] INFO  [d648c82b-451c-4895-b038-d6f835882ec7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.824 [main] INFO  [d648c82b-451c-4895-b038-d6f835882ec7] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.824 [main] INFO  [d648c82b-451c-4895-b038-d6f835882ec7] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.824 [main] INFO  [d648c82b-451c-4895-b038-d6f835882ec7] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.825 [main] INFO  [d648c82b-451c-4895-b038-d6f835882ec7] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.825 [main] INFO  [8df429da-9e55-48ea-a2f4-8ab3d35fece8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.825 [main] INFO  [8df429da-9e55-48ea-a2f4-8ab3d35fece8] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.826 [main] INFO  [8df429da-9e55-48ea-a2f4-8ab3d35fece8] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.826 [main] INFO  [8df429da-9e55-48ea-a2f4-8ab3d35fece8] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.826 [main] INFO  [8df429da-9e55-48ea-a2f4-8ab3d35fece8] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.826 [main] INFO  [80adbea2-66ee-472c-8fe1-c577f50380ee] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.827 [main] INFO  [80adbea2-66ee-472c-8fe1-c577f50380ee] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.827 [main] INFO  [80adbea2-66ee-472c-8fe1-c577f50380ee] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.827 [main] INFO  [80adbea2-66ee-472c-8fe1-c577f50380ee] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.827 [main] INFO  [80adbea2-66ee-472c-8fe1-c577f50380ee] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.828 [main] INFO  [3cc63ab4-b593-4db7-b21f-8154a3703426] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.828 [main] INFO  [9dfaf953-6a3d-4621-8843-e17bc8f17d28] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.828 [main] INFO  [9dfaf953-6a3d-4621-8843-e17bc8f17d28] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.828 [main] INFO  [9dfaf953-6a3d-4621-8843-e17bc8f17d28] d.m.r.core.engine.config.RulesEngine - Rule matched: Transformation Rule
2025-07-27 22:28:00.828 [main] INFO  [9dfaf953-6a3d-4621-8843-e17bc8f17d28] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.829 [main] INFO  [9dfaf953-6a3d-4621-8843-e17bc8f17d28] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.829 [main] INFO  [604a86ca-b986-4156-be0b-24353ea5466d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.830 [main] INFO  [a183c62b-28dc-4b4e-b70d-5ec0f81adc09] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.830 [main] INFO  [946f2ce0-95b3-4e92-afa8-674c70599d07] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.831 [main] INFO  [946f2ce0-95b3-4e92-afa8-674c70599d07] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.831 [main] INFO  [946f2ce0-95b3-4e92-afa8-674c70599d07] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.831 [main] INFO  [946f2ce0-95b3-4e92-afa8-674c70599d07] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.831 [main] INFO  [946f2ce0-95b3-4e92-afa8-674c70599d07] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.832 [main] INFO  [037d5f04-03c6-45ec-8505-f3e048056032] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.833 [main] INFO  [cc84ea32-3cd1-4567-b209-4661feab93e9] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.833 [main] INFO  [cc84ea32-3cd1-4567-b209-4661feab93e9] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.833 [main] INFO  [cc84ea32-3cd1-4567-b209-4661feab93e9] d.m.r.core.engine.config.RulesEngine - Rule matched: TestRule
2025-07-27 22:28:00.834 [main] INFO  [cc84ea32-3cd1-4567-b209-4661feab93e9] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-27 22:28:00.834 [main] INFO  [cc84ea32-3cd1-4567-b209-4661feab93e9] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-27 22:28:00.835 [main] INFO  [44d09952-5917-40af-99b9-058cb87586b3] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.837 [main] INFO  [ecb36ffa-6b53-4dc2-bd3d-5086e1b5cd4b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.837 [main] INFO  [d31b2bda-acd8-4795-923f-e423c771e792] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.838 [main] INFO  [b4e3276f-3799-4606-bb46-d2fd984f8d56] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.838 [main] INFO  [2fce3aa2-aecf-4ab0-a8eb-b787f7a16522] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.839 [main] INFO  [550b695f-49d3-4c9e-8414-7beabb832025] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:00.840 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Starting evaluation of rule: customer-validation
2025-07-27 22:28:00.841 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Rule 'slow-rule' performance: 125.50ms, 2KB memory
2025-07-27 22:28:00.841 [main] INFO  [test-correlation-123] d.m.r.c.util.LoggingImprovementsTest - Test message with correlation ID
2025-07-27 22:28:00.842 [main] WARN  [] d.m.r.c.util.LoggingImprovementsTest - Slow rule detected: 'very-slow-rule' took 250.00ms (threshold: 100.00ms)
2025-07-27 22:28:00.842 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Processing rule in parsing phase
2025-07-27 22:28:00.843 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Configuration [RulesEngine]: Initialized with custom configuration
2025-07-27 22:28:00.843 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Attempting error recovery for rule 'failing-rule' using strategy: RETRY_WITH_SAFE_EXPRESSION
2025-07-27 22:28:00.843 [main] INFO  [] d.m.r.c.util.LoggingImprovementsTest - Error recovery successful for rule 'failing-rule' using strategy: RETRY_WITH_SAFE_EXPRESSION
2025-07-27 22:28:00.844 [main] DEBUG [] d.m.r.c.util.LoggingImprovementsTest - Expensive debug message
2025-07-27 22:28:52.718 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.720 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-27 22:28:52.763 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 36.00ms
2025-07-27 22:28:52.765 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-27 22:28:52.766 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to true in 1.00ms
2025-07-27 22:28:52.766 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Positive Check
2025-07-27 22:28:52.767 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Rule 'Positive Check' evaluated to true in 0.00ms
2025-07-27 22:28:52.767 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Range Check
2025-07-27 22:28:52.767 [main] INFO  [030d7fb5-5f92-4d34-b96e-b0b2f290f79a] d.m.r.core.engine.config.RulesEngine - Rule 'Range Check' evaluated to false in 0.00ms
2025-07-27 22:28:52.781 [main] INFO  [557fcfea-f6fa-48cc-95bc-0fa01b6d1d38] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.793 [main] INFO  [3f73a2df-ec58-4283-9fae-b13cfda1bec2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.794 [main] INFO  [3f73a2df-ec58-4283-9fae-b13cfda1bec2] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.794 [main] INFO  [3f73a2df-ec58-4283-9fae-b13cfda1bec2] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:28:52.795 [main] INFO  [3f73a2df-ec58-4283-9fae-b13cfda1bec2] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.795 [main] INFO  [3f73a2df-ec58-4283-9fae-b13cfda1bec2] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to false in 0.00ms
2025-07-27 22:28:52.797 [main] INFO  [48bd3fff-ae7b-43a7-85ec-c7c1ae9a2571] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.799 [main] INFO  [87862d0f-7978-4a2b-afb5-9cb9b2589cc6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.801 [main] INFO  [338d051e-00f7-4505-b383-ba6e8b65456f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.802 [main] INFO  [e5d7d988-c0a6-4b83-a83d-c710fa7ec98c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.804 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.804 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.822 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 18.00ms
2025-07-27 22:28:52.823 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.824 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:28:52.824 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.824 [main] INFO  [bca9748f-f91c-4118-959a-952fa3a3cfe0] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to false in 0.00ms
2025-07-27 22:28:52.827 [main] INFO  [be06ef41-138f-42a3-a180-2ae06f6252b2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.827 [main] INFO  [be06ef41-138f-42a3-a180-2ae06f6252b2] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: adult
2025-07-27 22:28:52.828 [main] INFO  [be06ef41-138f-42a3-a180-2ae06f6252b2] d.m.r.core.engine.config.RulesEngine - Rule 'adult' evaluated to true in 1.00ms
2025-07-27 22:28:52.828 [main] INFO  [be06ef41-138f-42a3-a180-2ae06f6252b2] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: senior
2025-07-27 22:28:52.829 [main] INFO  [be06ef41-138f-42a3-a180-2ae06f6252b2] d.m.r.core.engine.config.RulesEngine - Rule 'senior' evaluated to false in 0.00ms
2025-07-27 22:28:52.835 [main] INFO  [6a0591df-e4fa-4369-9074-a8a33beffa80] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.837 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.838 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.839 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:28:52.840 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.841 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:28:52.841 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:28:52.842 [main] INFO  [eeabdb75-bcc4-4c15-a8d9-2951cee4ecaf] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-07-27 22:28:52.844 [main] INFO  [ea7a21fa-1f08-4020-9436-a6dcab15bcec] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:28:52.845 [main] INFO  [988b807e-7a00-49c3-a703-0fe10280d7f4] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
